time,Voltage min,Shunt current
5.4697,,-2.0
5.4737,,-2.0
5.4778,,-7.0
5.4818,,-7.0
5.4859,,5.0
5.4899,,9.0
5.494,,1.0
5.498,,0.0
5.5021,,6.0
5.5061,,6.0
5.5078,3.79,
5.5102,,-2.0
5.5142,,-6.0
5.5183,,-8.0
5.5223,,-3.0
5.5264,,-1.0
5.5304,,11.0
5.5345,,10.0
5.5385,,-1.0
5.5426,,-12.0
5.5466,,9.0
5.5507,,2.0
5.5547,,0.0
5.5588,,0.0
5.5628,,-2.0
5.5669,,2.0
5.5709,,6.0
5.575,,9.0
5.579,,7.0
5.5831,,9.0
5.5871,,3.0
5.5912,,-6.0
5.5952,,4.0
5.5993,,11.0
5.6033,,4.0
5.6074,,-1.0
5.6114,,-6.0
5.6154,,5.0
5.6195,,8.0
5.6235,,-3.0
5.6276,,1.0
5.6316,,1.0
5.6357,,3.0
5.6397,,-4.0
5.6438,,-3.0
5.6478,,11.0
5.6519,,1.0
5.6559,,-2.0
5.66,,-10.0
5.664,,0.0
5.6681,,0.0
5.6721,,-8.0
5.6762,,7.0
5.6802,,5.0
5.6843,,0.0
5.6883,,8.0
5.6924,,8.0
5.6964,,1.0
5.7005,,3.0
5.7045,,-6.0
5.7086,,5.0
5.7126,,-1.0
5.7167,,-4.0
5.7207,,2.0
5.7248,,12.0
5.7288,,-3.0
5.7329,,4.0
5.7369,,1.0
5.741,,7.0
5.745,,3.0
5.7491,,-9.0
5.7531,,1.0
5.7572,,3.0
5.7612,,-2.0
5.7652,,-5.0
5.7693,,0.0
5.7733,,3.0
5.7774,,9.0
5.7814,,-12.0
5.7855,,3.0
5.7895,,11.0
5.7936,,0.0
5.7976,,-1.0
5.8017,,5.0
5.8057,,13.0
5.8098,,13.0
5.8138,,-2.0
5.8179,,9.0
5.8219,,-2.0
5.826,,-2.0
5.83,,11.0
5.8341,,1.0
5.8381,,-1.0
5.8422,,-6.0
5.8462,,7.0
5.8503,,1.0
5.8543,,0.0
5.8584,,1.0
5.8624,,2.0
5.8665,,6.0
5.8705,,-1.0
5.8746,,0.0
5.8786,,0.0
5.8827,,-6.0
5.8867,,0.0
5.8908,,-1.0
5.8948,,-5.0
5.8989,,8.0
5.9029,,0.0
5.907,,0.0
5.911,,4.0
5.915,,8.0
5.9191,,-3.0
5.9231,,-4.0
5.9272,,7.0
5.9312,,13.0
5.9353,,0.0
5.9393,,0.0
5.9434,,3.0
5.9474,,4.0
5.9515,,3.0
5.9555,,-5.0
5.9596,,0.0
5.9636,,-1.0
5.9677,,0.0
5.9717,,10.0
5.9758,,-6.0
5.9798,,8.0
5.9839,,-2.0
5.9879,,2.0
5.992,,-8.0
5.996,,-4.0
6.0001,,8.0
6.0041,,12.0
6.0082,,1.0
6.0085,3.79,
6.0122,,-9.0
6.0163,,6.0
6.0203,,-1.0
6.0244,,4.0
6.0284,,-4.0
6.0325,,0.0
6.0365,,12.0
6.0406,,6.0
6.0446,,-1.0
6.0487,,-1.0
6.0527,,14.0
6.0567,,0.0
6.0608,,5.0
6.0648,,15.0
6.0689,,1.0
6.0729,,6.0
6.077,,-7.0
6.081,,-9.0
6.0851,,-4.0
6.0891,,-2.0
6.0932,,2.0
6.0972,,6.0
6.1013,,0.0
6.1053,,-8.0
6.1094,,1.0
6.1134,,-1.0
6.1175,,4.0
6.1215,,2.0
6.1256,,-2.0
6.1296,,3.0
6.1337,,-1.0
6.1377,,-1.0
6.1418,,2.0
6.1458,,2.0
6.1499,,4.0
6.1539,,-8.0
6.158,,-8.0
6.162,,8.0
6.1661,,2.0
6.1701,,-2.0
6.1742,,-6.0
6.1782,,-6.0
6.1823,,-3.0
6.1863,,-1.0
6.1904,,2.0
6.1944,,1.0
6.1985,,-6.0
6.2025,,-3.0
6.2065,,-3.0
6.2106,,1.0
6.2146,,0.0
6.2187,,-2.0
6.2227,,4.0
6.2268,,-8.0
6.2308,,5.0
6.2349,,5.0
6.2389,,4.0
6.243,,1.0
6.247,,0.0
6.2511,,-1.0
6.2551,,-3.0
6.2592,,6.0
6.2632,,2.0
6.2673,,8.0
6.2713,,7.0
6.2754,,1.0
6.2794,,3.0
6.2835,,1.0
6.2875,,3.0
6.2916,,0.0
6.2956,,3.0
6.2997,,0.0
6.3037,,4.0
6.3078,,-1.0
6.3118,,-1.0
6.3159,,0.0
6.3199,,0.0
6.324,,3.0
6.328,,14.0
6.3321,,1.0
6.3361,,-11.0
6.3402,,-2.0
6.3442,,0.0
6.3483,,0.0
6.3523,,-4.0
6.3563,,-4.0
6.3604,,4.0
6.3644,,1.0
6.3685,,11.0
6.3725,,-2.0
6.3766,,-6.0
6.3806,,4.0
6.3847,,2.0
6.3887,,3.0
6.3928,,0.0
6.3968,,3.0
6.4009,,11.0
6.4049,,2.0
6.409,,-16.0
6.413,,2.0
6.4171,,-3.0
6.4211,,6.0
6.4252,,-3.0
6.4292,,13.0
6.4333,,8.0
6.4373,,-8.0
6.4414,,4.0
6.4454,,6.0
6.4495,,0.0
6.4535,,10.0
6.4576,,3.0
6.4616,,10.0
6.4657,,-4.0
6.4697,,-1.0
6.4738,,-4.0
6.4778,,14.0
6.4819,,3.0
6.4859,,-1.0
6.49,,-6.0
6.494,,3.0
6.498,,-9.0
6.5021,,-3.0
6.5061,,4.0
6.5092,3.79,
6.5102,,1.0
6.5142,,-15.0
6.5183,,0.0
6.5223,,-1.0
6.5264,,-1.0
6.5304,,5.0
6.5345,,4.0
6.5385,,-2.0
6.5426,,8.0
6.5466,,4.0
6.5507,,-8.0
6.5547,,4.0
6.5588,,9.0
6.5628,,-10.0
6.5669,,-11.0
6.5709,,1.0
6.575,,14.0
6.579,,4.0
6.5831,,9.0
6.5871,,11.0
6.5912,,4.0
6.5952,,11.0
6.5993,,0.0
6.6033,,-2.0
6.6074,,4.0
6.6114,,9.0
6.6155,,1.0
6.6195,,10.0
6.6236,,-6.0
6.6276,,-8.0
6.6317,,4.0
6.6357,,5.0
6.6398,,4.0
6.6438,,8.0
6.6478,,-1.0
6.6519,,10.0
6.6559,,-5.0
6.66,,5.0
6.664,,-1.0
6.6681,,12.0
6.6721,,-2.0
6.6762,,10.0
6.6802,,0.0
6.6843,,-1.0
6.6883,,-6.0
6.6924,,2.0
6.6964,,16.0
6.7005,,3.0
6.7045,,-7.0
6.7086,,0.0
6.7126,,-1.0
6.7167,,-3.0
6.7207,,4.0
6.7248,,0.0
6.7288,,0.0
6.7329,,6.0
6.7369,,4.0
6.741,,6.0
6.745,,-1.0
6.7491,,-5.0
6.7531,,3.0
6.7572,,11.0
6.7612,,6.0
6.7653,,-3.0
6.7693,,-3.0
6.7734,,-1.0
6.7774,,12.0
6.7815,,3.0
6.7855,,3.0
6.7896,,-13.0
6.7936,,9.0
6.7976,,4.0
6.8017,,6.0
6.8057,,8.0
6.8098,,-1.0
6.8138,,9.0
6.8179,,-7.0
6.8219,,-4.0
6.826,,-2.0
6.83,,-2.0
6.8341,,11.0
6.8381,,4.0
6.8422,,15.0
6.8462,,6.0
6.8503,,-3.0
6.8543,,0.0
6.8584,,-1.0
6.8624,,0.0
6.8665,,6.0
6.8705,,0.0
6.8746,,1.0
6.8786,,-1.0
6.8827,,-4.0
6.8867,,4.0
6.8908,,1.0
6.8948,,0.0
6.8989,,9.0
6.9029,,1.0
6.907,,-3.0
6.911,,6.0
6.9151,,19.0
6.9191,,8.0
6.9232,,6.0
6.9272,,1.0
6.9313,,-4.0
6.9353,,0.0
6.9394,,-10.0
6.9434,,-6.0
6.9474,,1.0
6.9515,,-6.0
6.9555,,7.0
6.9596,,1.0
6.9636,,-15.0
6.9677,,3.0
6.9717,,4.0
6.9758,,-4.0
6.9798,,4.0
6.9839,,-8.0
6.9879,,2.0
6.992,,7.0
6.996,,0.0
7.0001,,1.0
7.0041,,1.0
7.0082,,-6.0
7.0099,3.79,
7.0122,,1.0
7.0163,,8.0
7.0203,,4.0
7.0244,,9.0
7.0284,,5.0
7.0325,,1.0
7.0365,,1.0
7.0406,,-1.0
7.0446,,-1.0
7.0487,,3.0
7.0527,,2.0
7.0568,,0.0
7.0608,,3.0
7.0649,,-5.0
7.0689,,10.0
7.073,,13.0
7.077,,10.0
7.0811,,-3.0
7.0851,,-11.0
7.0891,,14.0
7.0932,,11.0
7.0972,,-1.0
7.1013,,3.0
7.1053,,-7.0
7.1094,,1.0
7.1134,,9.0
7.1175,,0.0
7.1215,,-1.0
7.1256,,4.0
7.1296,,5.0
7.1337,,1.0
7.1377,,8.0
7.1418,,3.0
7.1458,,0.0
7.1499,,-6.0
7.1539,,6.0
7.158,,2.0
7.162,,-1.0
7.1661,,-3.0
7.1701,,3.0
7.1742,,-1.0
7.1782,,-1.0
7.1823,,-1.0
7.1863,,2.0
7.1904,,6.0
7.1944,,0.0
7.1985,,0.0
7.2025,,0.0
7.2066,,0.0
7.2106,,2.0
7.2147,,-8.0
7.2187,,1.0
7.2228,,-4.0
7.2268,,9.0
7.2309,,0.0
7.2349,,0.0
7.2389,,5.0
7.243,,17.0
7.247,,-3.0
7.2511,,3.0
7.2551,,-1.0
7.2592,,-6.0
7.2632,,0.0
7.2673,,0.0
7.2713,,-1.0
7.2754,,-1.0
7.2794,,-3.0
7.2835,,0.0
7.2875,,-1.0
7.2916,,0.0
7.2956,,-2.0
7.2997,,3.0
7.3037,,-4.0
7.3078,,-4.0
7.3118,,-4.0
7.3159,,-12.0
7.3199,,-5.0
7.324,,-1.0
7.328,,1.0
7.3321,,10.0
7.3361,,6.0
7.3402,,-4.0
7.3442,,0.0
7.3483,,5.0
7.3523,,-6.0
7.3564,,11.0
7.3604,,3.0
7.3645,,-2.0
7.3685,,-5.0
7.3726,,-9.0
7.3766,,1.0
7.3807,,9.0
7.3847,,0.0
7.3887,,7.0
7.3928,,3.0
7.3968,,6.0
7.4009,,3.0
7.4049,,2.0
7.409,,1.0
7.413,,8.0
7.4171,,0.0
7.4211,,-6.0
7.4252,,-1.0
7.4292,,4.0
7.4333,,4.0
7.4373,,8.0
7.4414,,0.0
7.4454,,5.0
7.4495,,-1.0
7.4535,,3.0
7.4576,,-2.0
7.4616,,5.0
7.4657,,-3.0
7.4697,,-13.0
7.4738,,1.0
7.4778,,0.0
7.4819,,-1.0
7.4859,,2.0
7.49,,8.0
7.494,,-8.0
7.4981,,12.0
7.5021,,5.0
7.5062,,-6.0
7.5102,,4.0
7.5106,3.79,
7.5143,,-7.0
7.5183,,10.0
7.5224,,2.0
7.5264,,6.0
7.5305,,8.0
7.5345,,-3.0
7.5385,,-2.0
7.5426,,2.0
7.5466,,0.0
7.5507,,-3.0
7.5547,,3.0
7.5588,,-2.0
7.5628,,1.0
7.5669,,-4.0
7.5709,,3.0
7.575,,1.0
7.579,,2.0
7.5831,,4.0
7.5871,,2.0
7.5912,,1.0
7.5952,,3.0
7.5993,,-2.0
7.6033,,0.0
7.6074,,0.0
7.6114,,-1.0
7.6155,,1.0
7.6195,,0.0
7.6236,,0.0
7.6276,,6.0
7.6317,,7.0
7.6357,,6.0
7.6398,,-1.0
7.6438,,-5.0
7.6479,,-3.0
7.6519,,3.0
7.656,,15.0
7.66,,0.0
7.6641,,0.0
7.6681,,10.0
7.6722,,-4.0
7.6762,,-6.0
7.6802,,1.0
7.6843,,3.0
7.6883,,2.0
7.6924,,2.0
7.6964,,4.0
7.7005,,6.0
7.7045,,2.0
7.7086,,-1.0
7.7126,,8.0
7.7167,,13.0
7.7207,,2.0
7.7248,,-8.0
7.7288,,5.0
7.7329,,-1.0
7.7369,,13.0
7.741,,4.0
7.745,,-1.0
7.7491,,-3.0
7.7531,,4.0
7.7572,,9.0
7.7612,,-11.0
7.7653,,-1.0
7.7693,,4.0
7.7734,,-2.0
7.7774,,3.0
7.7815,,9.0
7.7855,,-5.0
7.7896,,7.0
7.7936,,7.0
7.7977,,-4.0
7.8017,,0.0
7.8058,,-3.0
7.8098,,8.0
7.8139,,3.0
7.8179,,9.0
7.822,,7.0
7.826,,-4.0
7.83,,11.0
7.8341,,3.0
7.8381,,13.0
7.8422,,4.0
7.8462,,-5.0
7.8503,,-5.0
7.8543,,-14.0
7.8584,,-1.0
7.8624,,3.0
7.8665,,10.0
7.8705,,0.0
7.8746,,-3.0
7.8786,,8.0
7.8827,,-4.0
7.8867,,-3.0
7.8908,,-6.0
7.8948,,0.0
7.8989,,3.0
7.9029,,-4.0
7.907,,-12.0
7.911,,-3.0
7.9151,,-21.0
7.9191,,18.0
7.9232,,7.0
7.9272,,5.0
7.9313,,6.0
7.9353,,1.0
7.9394,,-9.0
7.9434,,-1.0
7.9475,,0.0
7.9515,,-8.0
7.9556,,-2.0
7.9596,,-2.0
7.9637,,3.0
7.9677,,1.0
7.9718,,-1.0
7.9758,,2.0
7.9798,,1.0
7.9839,,1.0
7.9879,,10.0
7.992,,-8.0
7.996,,3.0
8.0001,,9.0
8.0041,,-6.0
8.0082,,-5.0
8.0113,3.79,
8.0122,,6.0
8.0163,,4.0
8.0203,,2.0
8.0244,,2.0
8.0284,,1.0
8.0325,,1.0
8.0365,,12.0
8.0406,,-7.0
8.0446,,5.0
8.0487,,0.0
8.0527,,0.0
8.0568,,16.0
8.0608,,11.0
8.0649,,-1.0
8.0689,,-8.0
8.073,,-6.0
8.077,,1.0
8.0811,,1.0
8.0851,,2.0
8.0892,,1.0
8.0932,,8.0
8.0973,,-9.0
8.1013,,8.0
8.1054,,0.0
8.1094,,-4.0
8.1135,,-3.0
8.1175,,6.0
8.1216,,9.0
8.1256,,8.0
8.1296,,-3.0
8.1337,,-7.0
8.1377,,9.0
8.1418,,3.0
8.1458,,-8.0
8.1499,,0.0
8.1539,,4.0
8.158,,-4.0
8.162,,19.0
8.1661,,3.0
8.1701,,-1.0
8.1742,,-3.0
8.1782,,-3.0
8.1823,,3.0
8.1863,,8.0
8.1904,,9.0
8.1944,,6.0
8.1985,,-2.0
8.2025,,1.0
8.2066,,-1.0
8.2106,,-19.0
8.2147,,3.0
8.2187,,2.0
8.2228,,-8.0
8.2268,,-13.0
8.2309,,0.0
8.2349,,-9.0
8.239,,0.0
8.243,,20.0
8.2471,,-4.0
8.2511,,-3.0
8.2552,,2.0
8.2592,,3.0
8.2633,,1.0
8.2673,,3.0
8.2713,,0.0
8.2754,,12.0
8.2794,,2.0
8.2835,,-8.0
8.2875,,-4.0
8.2916,,12.0
8.2956,,5.0
8.2997,,-4.0
8.3037,,6.0
8.3078,,10.0
8.3118,,-7.0
8.3159,,14.0
8.3199,,0.0
8.324,,-8.0
8.328,,-1.0
8.3321,,-2.0
8.3361,,13.0
8.3402,,8.0
8.3442,,3.0
8.3483,,-10.0
8.3523,,11.0
8.3564,,4.0
8.3604,,-6.0
8.3645,,1.0
8.3685,,-6.0
8.3726,,-5.0
8.3766,,4.0
8.3807,,4.0
8.3847,,-5.0
8.3888,,9.0
8.3928,,3.0
8.3969,,0.0
8.4009,,-5.0
8.405,,0.0
8.409,,2.0
8.4131,,3.0
8.4171,,-3.0
8.4211,,6.0
8.4252,,0.0
8.4292,,0.0
8.4333,,5.0
8.4373,,10.0
8.4414,,-1.0
8.4454,,0.0
8.4495,,6.0
8.4535,,9.0
8.4576,,0.0
8.4616,,-3.0
8.4657,,9.0
8.4697,,-3.0
8.4738,,-3.0
8.4778,,-3.0
8.4819,,-1.0
8.4859,,0.0
8.49,,5.0
8.494,,-1.0
8.4981,,0.0
8.5021,,8.0
8.5062,,4.0
8.5102,,-4.0
8.512,3.79,
8.5143,,1.0
8.5183,,-2.0
8.5224,,5.0
8.5264,,1.0
8.5305,,14.0
8.5345,,6.0
8.5386,,4.0
8.5426,,8.0
8.5467,,5.0
8.5507,,10.0
8.5548,,8.0
8.5588,,-9.0
8.5629,,-3.0
8.5669,,6.0
8.5709,,-1.0
8.575,,5.0
8.579,,-2.0
8.5831,,4.0
8.5871,,3.0
8.5912,,5.0
8.5952,,1.0
8.5993,,0.0
8.6033,,3.0
8.6074,,-5.0
8.6114,,-4.0
8.6155,,-1.0
8.6195,,-3.0
8.6236,,0.0
8.6276,,1.0
8.6317,,0.0
8.6357,,0.0
8.6398,,14.0
8.6438,,5.0
8.6479,,1.0
8.6519,,2.0
8.656,,0.0
8.66,,0.0
8.6641,,6.0
8.6681,,1.0
8.6722,,-8.0
8.6762,,6.0
8.6803,,-2.0
8.6843,,-8.0
8.6884,,5.0
8.6924,,5.0
8.6965,,4.0
8.7005,,6.0
8.7046,,8.0
8.7086,,4.0
8.7127,,-8.0
8.7167,,10.0
8.7207,,11.0
8.7248,,-3.0
8.7288,,-1.0
8.7329,,1.0
8.7369,,11.0
8.741,,6.0
8.745,,1.0
8.7491,,1.0
8.7531,,-3.0
8.7572,,4.0
8.7612,,3.0
8.7653,,-4.0
8.7693,,0.0
8.7734,,6.0
8.7774,,2.0
8.7815,,6.0
8.7855,,-1.0
8.7896,,-1.0
8.7936,,0.0
8.7977,,0.0
8.8017,,-1.0
8.8058,,6.0
8.8098,,-3.0
8.8139,,9.0
8.8179,,-5.0
8.822,,1.0
8.826,,-4.0
8.8301,,4.0
8.8341,,5.0
8.8382,,0.0
8.8422,,0.0
8.8463,,2.0
8.8503,,1.0
8.8544,,-1.0
8.8584,,-5.0
8.8624,,0.0
8.8665,,7.0
8.8705,,3.0
8.8746,,-16.0
8.8786,,13.0
8.8827,,13.0
8.8867,,10.0
8.8908,,1.0
8.8948,,1.0
8.8989,,2.0
8.9029,,0.0
8.907,,-8.0
8.911,,6.0
8.9151,,9.0
8.9191,,7.0
8.9232,,1.0
8.9272,,3.0
8.9313,,-3.0
8.9353,,0.0
8.9394,,1.0
8.9434,,-1.0
8.9475,,-9.0
8.9515,,1.0
8.9556,,2.0
8.9596,,4.0
8.9637,,0.0
8.9677,,4.0
8.9718,,-1.0
8.9758,,11.0
8.9799,,-4.0
8.9839,,2.0
8.988,,8.0
8.992,,8.0
8.9961,,-3.0
9.0001,,8.0
9.0042,,-4.0
9.0082,,9.0
9.0122,,0.0
9.0127,3.79,
9.0163,,6.0
9.0203,,0.0
9.0244,,4.0
9.0284,,5.0
9.0325,,1.0
9.0365,,8.0
9.0406,,0.0
9.0446,,3.0
9.0487,,1.0
9.0527,,-2.0
9.0568,,5.0
9.0608,,3.0
9.0649,,1.0
9.0689,,1.0
9.073,,-7.0
9.077,,3.0
9.0811,,2.0
9.0851,,0.0
9.0892,,4.0
9.0932,,11.0
9.0973,,1.0
9.1013,,3.0
9.1054,,2.0
9.1094,,1.0
9.1135,,1.0
9.1175,,1.0
9.1216,,-4.0
9.1256,,-6.0
9.1297,,-2.0
9.1337,,-6.0
9.1378,,4.0
9.1418,,-4.0
9.1459,,-1.0
9.1499,,1.0
9.154,,4.0
9.158,,4.0
9.162,,-1.0
9.1661,,-6.0
9.1701,,1.0
9.1742,,11.0
9.1782,,0.0
9.1823,,3.0
9.1863,,5.0
9.1904,,7.0
9.1944,,-4.0
9.1985,,-1.0
9.2025,,5.0
9.2066,,0.0
9.2106,,3.0
9.2147,,-6.0
9.2187,,-1.0
9.2228,,-3.0
9.2268,,5.0
9.2309,,-6.0
9.2349,,3.0
9.239,,-1.0
9.243,,-9.0
9.2471,,-3.0
9.2511,,-1.0
9.2552,,-6.0
9.2592,,-4.0
9.2633,,5.0
9.2673,,-4.0
9.2714,,4.0
9.2754,,8.0
9.2795,,1.0
9.2835,,6.0
9.2876,,6.0
9.2916,,8.0
9.2957,,-3.0
9.2997,,-3.0
9.3037,,8.0
9.3078,,12.0
9.3118,,2.0
9.3159,,-9.0
9.3199,,0.0
9.324,,4.0
9.328,,5.0
9.3321,,3.0
9.3361,,2.0
9.3402,,4.0
9.3442,,0.0
9.3483,,3.0
9.3523,,6.0
9.3564,,8.0
9.3604,,11.0
9.3645,,-6.0
9.3685,,-2.0
9.3726,,0.0
9.3766,,-1.0
9.3807,,-1.0
9.3847,,-1.0
9.3888,,-3.0
9.3928,,0.0
9.3969,,11.0
9.4009,,0.0
9.405,,7.0
9.409,,-4.0
9.4131,,4.0
9.4171,,11.0
9.4212,,-1.0
9.4252,,-3.0
9.4293,,13.0
9.4333,,1.0
9.4374,,1.0
9.4414,,0.0
9.4455,,3.0
9.4495,,-1.0
9.4535,,-4.0
9.4576,,-1.0
9.4616,,5.0
9.4657,,-3.0
9.4697,,-8.0
9.4738,,5.0
9.4778,,-3.0
9.4819,,6.0
9.4859,,6.0
9.49,,3.0
9.494,,4.0
9.4981,,5.0
9.5021,,2.0
9.5062,,0.0
9.5102,,4.0
9.5134,3.79,
9.5143,,-1.0
9.5183,,4.0
9.5224,,-2.0
9.5264,,3.0
9.5305,,0.0
9.5345,,3.0
9.5386,,0.0
9.5426,,-4.0
9.5467,,4.0
9.5507,,-4.0
9.5548,,0.0
9.5588,,9.0
9.5629,,-1.0
9.5669,,-3.0
9.571,,4.0
9.575,,4.0
9.5791,,-1.0
9.5831,,0.0
9.5872,,-5.0
9.5912,,1.0
9.5953,,1.0
9.5993,,4.0
9.6033,,8.0
9.6074,,9.0
9.6114,,-6.0
9.6155,,3.0
9.6195,,8.0
9.6236,,1.0
9.6276,,6.0
9.6317,,7.0
9.6357,,1.0
9.6398,,1.0
9.6438,,-4.0
9.6479,,-4.0
9.6519,,4.0
9.656,,7.0
9.66,,-8.0
9.6641,,-1.0
9.6681,,4.0
9.6722,,-2.0
9.6762,,4.0
9.6803,,0.0
9.6843,,4.0
9.6884,,0.0
9.6924,,6.0
9.6965,,5.0
9.7005,,0.0
9.7046,,-6.0
9.7086,,-5.0
9.7127,,1.0
9.7167,,-2.0
9.7208,,-8.0
9.7248,,4.0
9.7289,,0.0
9.7329,,-1.0
9.737,,-2.0
9.741,,10.0
9.7451,,-3.0
9.7491,,8.0
9.7531,,8.0
9.7572,,8.0
9.7612,,4.0
9.7653,,-1.0
9.7693,,-11.0
9.7734,,0.0
9.7774,,-2.0
9.7815,,-3.0
9.7855,,0.0
9.7896,,11.0
9.7936,,2.0
9.7977,,1.0
9.8017,,1.0
9.8058,,11.0
9.8098,,-1.0
9.8139,,8.0
9.8179,,8.0
9.822,,13.0
9.826,,3.0
9.8301,,-2.0
9.8341,,5.0
9.8382,,4.0
9.8422,,-6.0
9.8463,,5.0
9.8503,,3.0
9.8544,,0.0
9.8584,,5.0
9.8625,,-6.0
9.8665,,-4.0
9.8706,,2.0
9.8746,,-3.0
9.8787,,2.0
9.8827,,-1.0
9.8868,,4.0
9.8908,,0.0
9.8948,,-1.0
9.8989,,7.0
9.9029,,10.0
9.907,,1.0
9.911,,9.0
9.9151,,3.0
9.9191,,-6.0
9.9232,,1.0
9.9272,,-3.0
9.9313,,6.0
9.9353,,6.0
9.9394,,-5.0
9.9434,,4.0
9.9475,,14.0
9.9515,,6.0
9.9556,,-4.0
9.9596,,-13.0
9.9637,,0.0
9.9677,,0.0
9.9718,,-1.0
9.9758,,1.0
9.9799,,4.0
9.9839,,4.0
9.988,,14.0
9.992,,-6.0
9.9961,,-8.0
10.0001,,11.0
10.0042,,-10.0
10.0082,,-6.0
10.0123,,-9.0
10.0141,3.79,
10.0163,,-9.0
10.0204,,-6.0
10.0244,,-5.0
10.0285,,-3.0
10.0325,,3.0
10.0366,,-1.0
10.0406,,10.0
10.0446,,4.0
10.0487,,-8.0
10.0527,,-8.0
10.0568,,4.0
10.0608,,0.0
10.0649,,3.0
10.0689,,6.0
10.073,,0.0
10.077,,3.0
10.0811,,3.0
10.0851,,6.0
10.0892,,2.0
10.0932,,4.0
10.0973,,3.0
10.1013,,4.0
10.1054,,-3.0
10.1094,,1.0
10.1135,,7.0
10.1175,,-4.0
10.1216,,-4.0
10.1256,,3.0
10.1297,,1.0
10.1337,,1.0
10.1378,,8.0
10.1418,,2.0
10.1459,,1.0
10.1499,,7.0
10.154,,7.0
10.158,,-2.0
10.1621,,3.0
10.1661,,10.0
10.1702,,-7.0
10.1742,,3.0
10.1783,,3.0
10.1823,,-6.0
10.1864,,3.0
10.1904,,4.0
10.1944,,12.0
10.1985,,0.0
10.2025,,5.0
10.2066,,-1.0
10.2106,,7.0
10.2147,,-3.0
10.2187,,-1.0
10.2228,,0.0
10.2268,,4.0
10.2309,,9.0
10.2349,,9.0
10.239,,7.0
10.243,,1.0
10.2471,,1.0
10.2511,,-1.0
10.2552,,4.0
10.2592,,-11.0
10.2633,,15.0
10.2673,,0.0
10.2714,,0.0
10.2754,,1.0
10.2795,,9.0
10.2835,,-1.0
10.2876,,-1.0
10.2916,,1.0
10.2957,,-4.0
10.2997,,9.0
10.3038,,7.0
10.3078,,3.0
10.3119,,1.0
10.3159,,1.0
10.32,,5.0
10.324,,2.0
10.3281,,7.0
10.3321,,12.0
10.3362,,4.0
10.3402,,1.0
10.3442,,1.0
10.3483,,15.0
10.3523,,-1.0
10.3564,,-1.0
10.3604,,11.0
10.3645,,-3.0
10.3685,,0.0
10.3726,,-8.0
10.3766,,-1.0
10.3807,,1.0
10.3847,,4.0
10.3888,,1.0
10.3928,,4.0
10.3969,,0.0
10.4009,,-3.0
10.405,,7.0
10.409,,2.0
10.4131,,17.0
10.4171,,3.0
10.4212,,2.0
10.4252,,4.0
10.4293,,0.0
10.4333,,-3.0
10.4374,,11.0
10.4414,,1.0
10.4455,,3.0
10.4495,,1.0
10.4536,,0.0
10.4576,,-3.0
10.4617,,4.0
10.4657,,-3.0
10.4698,,0.0
10.4738,,3.0
10.4779,,11.0
10.4819,,3.0
10.4859,,8.0
10.49,,-6.0
10.494,,5.0
10.4981,,14.0
10.5021,,5.0
10.5062,,-8.0
10.5102,,-3.0
10.5143,,1.0
10.5148,3.79,
10.5183,,4.0
10.5224,,-5.0
10.5264,,6.0
10.5305,,0.0
10.5345,,9.0
10.5386,,9.0
10.5426,,1.0
10.5467,,1.0
10.5507,,-4.0
10.5548,,-4.0
10.5588,,4.0
10.5629,,-6.0
10.5669,,-1.0
10.571,,1.0
10.575,,-3.0
10.5791,,14.0
10.5831,,8.0
10.5872,,-7.0
10.5912,,7.0
10.5953,,3.0
10.5993,,-4.0
10.6034,,1.0
10.6074,,3.0
10.6115,,-6.0
10.6155,,13.0
10.6196,,-7.0
10.6236,,6.0
10.6277,,-9.0
10.6317,,-4.0
10.6357,,11.0
10.6398,,-1.0
10.6438,,8.0
10.6479,,5.0
10.6519,,6.0
10.656,,-2.0
10.66,,-7.0
10.6641,,3.0
10.6681,,-5.0
10.6722,,1.0
10.6762,,7.0
10.6803,,-3.0
10.6843,,6.0
10.6884,,-4.0
10.6924,,6.0
10.6965,,9.0
10.7005,,7.0
10.7046,,15.0
10.7086,,0.0
10.7127,,-4.0
10.7167,,5.0
10.7208,,2.0
10.7248,,1.0
10.7289,,-1.0
10.7329,,-6.0
10.737,,8.0
10.741,,4.0
10.7451,,4.0
10.7491,,0.0
10.7532,,0.0
10.7572,,-11.0
10.7613,,3.0
10.7653,,1.0
10.7694,,5.0
10.7734,,0.0
10.7775,,-8.0
10.7815,,-8.0
10.7855,,2.0
10.7896,,5.0
10.7936,,3.0
10.7977,,-2.0
10.8017,,0.0
10.8058,,7.0
10.8098,,6.0
10.8139,,-1.0
10.8179,,-3.0
10.822,,0.0
10.826,,-11.0
10.8301,,1.0
10.8341,,0.0
10.8382,,-13.0
10.8422,,4.0
10.8463,,4.0
10.8503,,4.0
10.8544,,1.0
10.8584,,1.0
10.8625,,0.0
10.8665,,1.0
10.8706,,0.0
10.8746,,1.0
10.8787,,6.0
10.8827,,-7.0
10.8868,,9.0
10.8908,,5.0
10.8949,,-3.0
10.8989,,4.0
10.903,,4.0
10.907,,0.0
10.9111,,2.0
10.9151,,2.0
10.9192,,5.0
10.9232,,-4.0
10.9273,,-1.0
10.9313,,1.0
10.9353,,-5.0
10.9394,,4.0
10.9434,,7.0
10.9475,,4.0
10.9515,,1.0
