time,ACCU_VOLTAGE___min,SHUNT___current,SHUNT___current_counter
154.276,3.87552,-599.0,1920.0
154.28,3.8756,-543.6,1920.0
154.284,3.87568,-304.0,1920.0
154.288,3.87576,-409.28,1920.0
154.292,3.87584,-492.0,1920.0
154.296,3.87592,-834.68,1920.0
154.3,3.876,-685.5,1920.0
154.304,3.87608,-94.72,1920.0
154.308,3.87616,41.0,1920.0
154.312,3.87624,242.96,1920.0
154.316,3.87632,462.2,1920.0
154.32,3.8764,340.0,1920.0
154.324,3.87648,223.22,1920.0
154.328,3.87656,198.96,1920.0
154.332,3.87664,172.66,1920.0
154.336,3.87672,139.0,1920.0
154.34,3.8768,154.0,1920.0
154.344,3.87688,189.0,1920.0
154.348,3.87696,193.16,1920.0
154.352,3.87704,205.0,1920.0
154.356,3.87712,208.08,1920.0
154.36,3.8772,218.0,1920.0
154.364,3.87728,214.18,1920.0
154.368,3.87736,211.48,1920.0
154.372,3.87744,195.1,1920.0
154.376,3.87752,207.52,1920.0
154.38,3.8776,203.2,1920.0
154.384,3.87768,196.72,1920.0
154.388,3.87776,205.3,1920.0
154.392,3.87784,209.88,1920.0
154.396,3.87792,207.22,1920.0
154.4,3.878,218.0,1920.0
154.404,3.87808,213.1,1920.0
154.408,3.87816,214.92,1920.0
154.412,3.87824,207.48,1920.0
154.416,3.87832,199.64,1920.0
154.42,3.8784,206.2,1920.0
154.424,3.87848,209.64,1920.0
154.428,3.87856,205.7,1920.0
154.432,3.87864,204.16,1920.0
154.436,3.87872,200.72,1920.0
154.44,3.8788,201.6,1920.0
154.444,3.87888,198.88,1920.0
154.448,3.87896,204.08,1920.0
154.452,3.87904,204.52,1920.0
154.456,3.87912,200.4,1920.0
154.46,3.8792,201.1,1920.0
154.464,3.87928,197.24,1920.0
154.468,3.87936,198.96,1920.0
154.472,3.87944,201.64,1920.0
154.476,3.87952,207.58,1920.0
154.48,3.8796,204.4,1920.0
154.484,3.87968,211.02,1920.0
154.488,3.87976,209.48,1920.0
154.492,3.87984,206.86,1920.0
154.496,3.87992,205.28,1920.0
154.5,3.88,204.0,1920.0
154.504,3.87992,206.08,1920.0
154.508,3.87984,207.22,1920.0
154.512,3.87976,203.52,1920.0
154.516,3.87968,199.46,1920.0
154.52,3.8796,203.4,1920.0
154.524,3.87952,200.28,1920.0
154.528,3.87944,201.48,1920.0
154.532,3.87936,197.34,1920.0
154.536,3.87928,198.96,1920.0
154.54,3.8792,202.2,1920.0
154.544,3.87912,204.72,1920.0
154.548,3.87904,204.52,1920.0
154.552,3.87896,202.64,1920.0
154.556,3.87888,197.28,1920.0
154.56,3.8788,213.2,1920.0
154.564,3.87872,203.08,1920.0
154.568,3.87864,206.56,1920.0
154.572,3.87856,199.84,1920.0
154.576,3.87848,205.0,1920.0
154.58,3.8784,205.0,1920.0
154.584,3.87832,205.0,1920.0
154.588,3.87824,205.0,1920.0
154.592,3.87816,204.76,1920.0
154.596,3.87808,199.2,1920.0
154.6,3.878,209.0,1920.0
154.604,3.87792,209.0,1920.0
154.608,3.87784,187.88,1920.0
154.612,3.87776,202.04,1920.0
154.616,3.87768,202.08,1920.0
154.62,3.8776,197.5,1920.0
154.624,3.87752,202.28,1920.0
154.628,3.87744,208.16,1920.0
154.632,3.87736,195.56,1920.0
154.636,3.87728,204.48,1920.0
154.64,3.8772,212.6,1920.0
154.644,3.87712,206.2,1920.0
154.648,3.87704,204.0,1920.0
154.652,3.87696,207.7,1920.0
154.656,3.87688,209.0,1920.0
154.66,3.8768,206.2,1920.0
154.664,3.87672,199.56,1920.0
154.668,3.87664,202.28,1920.0
154.672,3.87656,205.0,1920.0
154.676,3.87648,204.38,1920.0
154.68,3.8764,201.6,1920.0
154.684,3.87632,200.0,1920.0
154.688,3.87624,200.0,1920.0
154.692,3.87616,204.32,1920.0
154.696,3.87608,202.8,1920.0
154.7,3.876,197.0,1920.0
154.704,3.87592,201.76,1920.0
154.708,3.87584,203.4,1920.0
154.712,3.87576,199.32,1920.0
154.716,3.87568,201.0,1920.0
154.72,3.8756,204.2,1920.0
154.724,3.87552,207.1,1920.0
154.728,3.87544,206.16,1920.0
154.732,3.87536,205.58,1920.0
154.736,3.87528,200.84,1920.0
154.74,3.8752,209.0,1920.0
154.744,3.87512,208.44,1920.0
154.748,3.87504,205.44,1920.0
154.752,3.87496,200.04,1920.0
154.756,3.87488,197.0,1920.0
154.76,3.8748,198.2,1920.0
154.764,3.87472,203.0,1920.0
154.768,3.87464,203.32,1920.0
154.772,3.87456,204.58,1920.0
154.776,3.87448,202.24,1920.0
154.78,3.8744,204.3,1920.0
154.784,3.87432,206.44,1920.0
154.788,3.87424,200.36,1920.0
154.792,3.87416,205.76,1920.0
154.796,3.87408,200.0,1920.0
154.8,3.874,200.0,1920.0
154.804,3.87392,203.92,1920.0
154.808,3.87384,206.88,1920.0
154.812,3.87376,198.54,1920.0
154.816,3.87368,202.6,1920.0
154.82,3.8736,204.8,1920.0
154.824,3.87352,203.24,1920.0
154.828,3.87344,203.0,1920.0
154.832,3.87336,204.68,1920.0
154.836,3.87328,200.08,1920.0
154.84,3.8732,203.0,1920.0
154.844,3.87312,200.1,1920.0
154.848,3.87304,213.44,1920.0
154.852,3.87296,200.24,1920.0
154.856,3.87288,203.36,1920.0
154.86,3.8728,207.0,1920.0
154.864,3.87272,204.96,1920.0
154.868,3.87264,211.26,1920.0
154.872,3.87256,211.16,1920.0
154.876,3.87248,207.76,1920.0
154.88,3.8724,208.2,1920.0
154.884,3.87232,210.16,1920.0
154.888,3.87224,205.4,1920.0
154.892,3.87216,202.62,1920.0
154.896,3.87208,203.48,1920.0
154.9,3.872,205.0,1920.0
154.904,3.87192,210.84,1920.0
154.908,3.87184,213.16,1920.0
154.912,3.87176,213.64,1920.0
154.916,3.87168,215.74,1920.0
154.92,3.8716,209.2,1920.0
154.924,3.87152,200.1,1920.0
154.928,3.87144,202.4,1920.0
154.932,3.87136,208.94,1920.0
154.936,3.87128,203.96,1920.0
154.94,3.8712,203.0,1920.0
154.944,3.87112,199.36,1920.0
154.948,3.87104,208.26,1920.0
154.952,3.87096,208.04,1920.0
154.956,3.87088,205.88,1920.0
154.96,3.8708,209.0,1920.0
154.964,3.87072,209.9,1920.0
154.968,3.87064,213.04,1920.0
154.972,3.87056,207.86,1920.0
154.976,3.87048,206.76,1920.0
154.98,3.8704,205.7,1920.0
154.984,3.87032,211.92,1920.0
154.988,3.87024,210.64,1920.0
154.992,3.87016,204.84,1920.0
154.996,3.87008,201.02,1920.0
155.0,3.87,202.0,1920.0
155.004,3.87,206.9,1920.0
155.008,3.87,200.28,1920.0
155.012,3.87,211.28,1920.0
155.016,3.87,203.72,1920.0
155.02,3.87,204.8,1920.0
155.024,3.87,216.44,1920.0
155.028,3.87,211.12,1920.0
155.032,3.87,207.48,1920.0
155.036,3.87,200.44,1920.0
155.04,3.87,208.6,1920.0
155.044,3.87,200.86,1920.0
155.048,3.87,198.0,1920.0
155.052,3.87,209.1,1920.0
155.056,3.87,206.52,1920.0
155.06,3.87,212.4,1920.0
155.064,3.87,212.6,1920.0
155.068,3.87,210.34,1920.0
155.072,3.87,199.76,1920.0
155.076,3.87,202.06,1920.0
155.08,3.87,207.6,1920.0
155.084,3.87,206.26,1920.0
155.088,3.87,206.68,1920.0
155.092,3.87,201.52,1920.0
155.096,3.87,204.84,1920.0
155.1,3.87,215.5,1920.0
155.104,3.87,213.68,1920.0
155.108,3.87,208.08,1920.0
155.112,3.87,205.68,1920.0
155.116,3.87,206.94,1920.0
155.12,3.87,210.6,1920.0
155.124,3.87,209.62,1920.0
155.128,3.87,209.0,1920.0
155.132,3.87,209.0,1920.0
155.136,3.87,202.92,1920.0
155.14,3.87,195.7,1920.0
155.144,3.87,207.04,1920.0
155.148,3.87,205.12,1920.0
155.152,3.87,213.28,1920.0
155.156,3.87,211.0,1920.0
155.16,3.87,209.6,1920.0
155.164,3.87,204.0,1920.0
155.168,3.87,203.2,1920.0
155.172,3.87,199.56,1920.0
155.176,3.87,204.08,1920.0
155.18,3.87,212.3,1920.0
155.184,3.87,213.48,1920.0
155.188,3.87,197.08,1920.0
155.192,3.87,213.68,1920.0
155.196,3.87,206.12,1920.0
155.2,3.87,212.0,1920.0
155.204,3.87,212.0,1920.0
155.208,3.87,206.24,1920.0
155.212,3.87,210.7,1920.0
155.216,3.87,204.56,1920.0
155.22,3.87,210.3,1920.0
155.224,3.87,209.24,1920.0
155.228,3.87,209.0,1920.0
155.232,3.87,211.52,1920.0
155.236,3.87,208.72,1920.0
155.24,3.87,203.2,1920.0
155.244,3.87,202.0,1920.0
155.248,3.87,202.0,1920.0
155.252,3.87,213.84,1920.0
155.256,3.87,210.8,1920.0
155.26,3.87,203.1,1920.0
155.264,3.87,207.8,1920.0
155.268,3.87,201.1,1920.0
155.272,3.87,205.6,1920.0
155.276,3.87,204.18,1920.0
155.28,3.87,204.8,1920.0
155.284,3.87,208.58,1920.0
155.288,3.87,206.76,1920.0
155.292,3.87,206.08,1920.0
155.296,3.87,206.48,1920.0
155.3,3.87,207.0,1920.0
155.304,3.87,203.2,1920.0
155.308,3.87,202.14,1920.0
155.312,3.87,204.36,1920.0
155.316,3.87,205.2,1920.0
155.32,3.87,209.8,1920.0
155.324,3.87,204.96,1920.0
155.328,3.87,202.88,1920.0
155.332,3.87,210.38,1920.0
155.336,3.87,214.68,1920.0
155.34,3.87,208.6,1920.0
155.344,3.87,199.64,1920.0
155.348,3.87,207.18,1920.0
155.352,3.87,202.0,1920.0
155.356,3.87,205.08,1920.0
155.36,3.87,212.2,1920.0
155.364,3.87,199.52,1920.0
155.368,3.87,209.72,1920.0
155.372,3.87,203.56,1920.0
155.376,3.87,206.64,1920.0
155.38,3.87,203.2,1920.0
155.384,3.87,196.96,1920.0
155.388,3.87,207.64,1920.0
155.392,3.87,202.28,1920.0
155.396,3.87,208.92,1920.0
155.4,3.87,205.0,1920.0
155.404,3.87,207.94,1920.0
155.408,3.87,206.08,1920.0
155.412,3.87,208.82,1920.0
155.416,3.87,211.76,1920.0
155.42,3.87,203.9,1920.0
155.424,3.87,200.36,1920.0
155.428,3.87,213.76,1920.0
155.432,3.87,200.88,1920.0
155.436,3.87,207.02,1920.0
155.44,3.87,205.8,1920.0
155.444,3.87,204.22,1920.0
155.448,3.87,197.16,1920.0
155.452,3.87,200.92,1920.0
155.456,3.87,195.8,1920.0
155.46,3.87,200.0,1920.0
155.464,3.87,201.64,1920.0
155.468,3.87,202.32,1920.0
155.472,3.87,204.28,1920.0
155.476,3.87,207.48,1920.0
155.48,3.87,209.0,1920.0
155.484,3.87,204.36,1920.0
155.488,3.87,202.68,1920.0
155.492,3.87,202.38,1920.0
155.496,3.87,199.44,1920.0
155.5,3.87,203.5,1920.0
155.504,3.87,208.04,1920.0
155.508,3.87,208.84,1920.0
155.512,3.87,203.52,1920.0
155.516,3.87,199.46,1920.0
155.52,3.87,203.8,1920.0
155.524,3.87,199.38,1920.0
155.528,3.87,201.44,1920.0
155.532,3.87,205.7,1920.0
155.536,3.87,204.2,1920.0
155.54,3.87,193.7,1920.0
155.544,3.87,196.36,1920.0
155.548,3.87,205.78,1920.0
155.552,3.87,210.4,1920.0
155.556,3.87,217.12,1920.0
155.56,3.87,211.4,1920.0
155.564,3.87,202.8,1920.0
155.568,3.87,210.04,1920.0
155.572,3.87,205.0,1920.0
155.576,3.87,205.24,1920.0
155.58,3.87,206.4,1920.0
155.584,3.87,201.0,1920.0
155.588,3.87,201.06,1920.0
155.592,3.87,202.2,1920.0
155.596,3.87,206.74,1920.0
155.6,3.87,194.0,1920.0
155.604,3.87,198.9,1920.0
155.608,3.87,200.92,1920.0
155.612,3.87,194.42,1920.0
155.616,3.87,212.4,1920.0
155.62,3.87,195.1,1920.0
155.624,3.87,197.4,1920.0
155.628,3.87,199.72,1920.0
155.632,3.87,206.72,1920.0
155.636,3.87,210.46,1920.0
155.64,3.87,202.2,1920.0
155.644,3.87,212.48,1920.0
155.648,3.87,216.0,1920.0
155.652,3.87,211.56,1920.0
155.656,3.87,209.28,1920.0
155.66,3.87,198.5,1920.0
155.664,3.87,203.52,1920.0
155.668,3.87,208.0,1920.0
155.672,3.87,206.08,1920.0
155.676,3.87,201.9,1920.0
155.68,3.87,203.0,1920.0
155.684,3.87,205.58,1920.0
155.688,3.87,206.0,1920.0
155.692,3.87,200.06,1920.0
155.696,3.87,199.16,1920.0
155.7,3.87,198.0,1920.0
155.704,3.87,193.0,1920.0
155.708,3.87,196.22,1920.0
155.712,3.87,205.28,1920.0
155.716,3.87,208.22,1920.0
155.72,3.87,202.2,1920.0
155.724,3.87,200.24,1920.0
155.728,3.87,202.6,1920.0
155.732,3.87,207.64,1920.0
155.736,3.87,202.12,1920.0
155.74,3.87,198.4,1920.0
155.744,3.87,200.92,1920.0
155.748,3.87,195.08,1920.0
155.752,3.87,201.72,1920.0
155.756,3.87,204.0,1920.0
155.76,3.87,204.6,1920.0
155.764,3.87,204.84,1920.0
155.768,3.87,195.16,1920.0
155.772,3.87,196.28,1920.0
155.776,3.87,198.84,1920.0
155.78,3.87,206.0,1920.0
155.784,3.87,213.48,1920.0
155.788,3.87,196.12,1920.0
155.792,3.87,197.92,1920.0
155.796,3.87,196.24,1920.0
155.8,3.87,208.0,1920.0
155.804,3.87,205.06,1920.0
155.808,3.87,192.52,1920.0
155.812,3.87,206.1,1920.0
155.816,3.87,197.8,1920.0
155.82,3.87,199.7,1920.0
155.824,3.87,200.88,1920.0
155.828,3.87,198.42,1920.0
155.832,3.87,202.2,1920.0
155.836,3.87,207.92,1920.0
155.84,3.87,203.4,1920.0
155.844,3.87,194.2,1920.0
155.848,3.87,201.12,1920.0
155.852,3.87,198.82,1920.0
155.856,3.87,200.6,1920.0
155.86,3.87,203.4,1920.0
155.864,3.87,206.72,1920.0
155.868,3.87,201.4,1920.0
155.872,3.87,199.92,1920.0
155.876,3.87,197.28,1920.0
155.88,3.87,202.2,1920.0
155.884,3.87,207.0,1920.0
155.888,3.87,205.32,1920.0
155.892,3.87,206.7,1920.0
155.896,3.87,206.92,1920.0
155.9,3.87,201.0,1920.0
155.904,3.87,195.08,1920.0
155.908,3.87,194.38,1920.0
155.912,3.87,198.64,1920.0
155.916,3.87,203.26,1920.0
155.92,3.87,200.6,1920.0
155.924,3.87,198.94,1920.0
155.928,3.87,205.56,1920.0
155.932,3.87,200.28,1920.0
155.936,3.87,195.64,1920.0
155.94,3.87,197.0,1920.0
155.944,3.87,200.36,1920.0
155.948,3.87,204.06,1920.0
155.952,3.87,192.4,1920.0
155.956,3.87,201.32,1920.0
155.96,3.87,205.0,1920.0
155.964,3.87,200.1,1920.0
155.968,3.87,197.28,1920.0
155.972,3.87,201.06,1920.0
155.976,3.87,186.36,1920.0
155.98,3.87,210.2,1920.0
155.984,3.87,201.72,1920.0
155.988,3.87,187.0,1920.0
155.992,3.87,187.52,1920.0
155.996,3.87,200.04,1920.0
156.0,3.87,202.0,1920.0
156.004,3.87,202.0,1920.0
156.008,3.87,197.2,1920.0
156.012,3.87,187.6,1920.0
156.016,3.87,186.08,1920.0
156.02,3.87,195.0,1920.0
156.024,3.87,199.52,1920.0
156.028,3.87,194.84,1920.0
156.032,3.87,194.0,1920.0
156.036,3.87,187.44,1920.0
156.04,3.87,187.6,1920.0
156.044,3.87,186.44,1920.0
156.048,3.87,186.0,1920.0
156.052,3.87,185.26,1920.0
156.056,3.87,204.44,1920.0
156.06,3.87,214.8,1920.0
156.064,3.87,193.56,1920.0
156.068,3.87,183.0,1920.0
156.072,3.87,180.44,1920.0
156.076,3.87,187.68,1920.0
156.08,3.87,193.0,1920.0
156.084,3.87,201.7,1920.0
156.088,3.87,205.2,1920.0
156.092,3.87,195.98,1920.0
156.096,3.87,190.52,1920.0
156.1,3.87,191.0,1920.0
156.104,3.87,185.72,1920.0
156.108,3.87,189.2,1920.0
156.112,3.87,197.8,1920.0
156.116,3.87,195.84,1920.0
156.12,3.87,197.0,1920.0
156.124,3.87,198.14,1920.0
156.128,3.87,197.12,1920.0
156.132,3.87,187.24,1920.0
156.136,3.87,176.4,1920.0
156.14,3.87,176.0,1920.0
156.144,3.87,183.84,1920.0
156.148,3.87,183.14,1920.0
156.152,3.87,177.4,1920.0
156.156,3.87,183.68,1920.0
156.16,3.87,178.8,1920.0
156.164,3.87,178.0,1920.0
156.168,3.87,178.0,1920.0
156.172,3.87,176.46,1920.0
156.176,3.87,167.84,1920.0
156.18,3.87,172.8,1920.0
156.184,3.87,162.48,1920.0
156.188,3.87,168.54,1920.0
156.192,3.87,176.96,1920.0
156.196,3.87,176.0,1920.0
156.2,3.87,176.0,1920.0
156.204,3.87,180.9,1920.0
156.208,3.87,180.04,1920.0
156.212,3.87,184.7,1920.0
156.216,3.87,185.0,1920.0
156.22,3.87,172.4,1920.0
156.224,3.87,177.16,1920.0
156.228,3.87,174.56,1920.0
156.232,3.87,171.48,1920.0
156.236,3.87,171.82,1920.0
156.24,3.87,180.0,1920.0
156.244,3.87,179.66,1920.0
156.248,3.87,175.96,1920.0
156.252,3.87,177.96,1920.0
156.256,3.87,181.16,1920.0
156.26,3.87,170.8,1920.0
156.264,3.87,178.92,1920.0
156.268,3.87,175.1,1920.0
156.272,3.87,170.0,1920.0
156.276,3.87,168.14,1920.0
156.28,3.87,174.2,1920.0
156.284,3.87,178.42,1920.0
156.288,3.87,173.52,1920.0
156.292,3.87,172.7,1920.0
156.296,3.87,176.04,1920.0
156.3,3.87,174.5,1920.0
156.304,3.87,171.52,1920.0
156.308,3.87,172.38,1920.0
156.312,3.87,176.64,1920.0
156.316,3.87,174.54,1920.0
156.32,3.87,167.4,1920.0
156.324,3.87,171.8,1920.0
156.328,3.87,177.28,1920.0
156.332,3.87,172.94,1920.0
156.336,3.87,168.92,1920.0
156.34,3.87,172.7,1920.0
156.344,3.87,170.32,1920.0
156.348,3.87,167.82,1920.0
156.352,3.87,172.28,1920.0
156.356,3.87,170.44,1920.0
156.36,3.87,172.6,1920.0
156.364,3.87,174.28,1920.0
156.368,3.87,172.6,1920.0
156.372,3.87,179.04,1920.0
156.376,3.87,166.88,1920.0
156.38,3.87,167.2,1920.0
156.384,3.87,178.0,1920.0
156.388,3.87,177.7,1920.0
156.392,3.87,172.44,1920.0
156.396,3.87,159.24,1920.0
156.4,3.87,171.0,1920.0
156.404,3.87,170.02,1920.0
156.408,3.87,171.92,1920.0
156.412,3.87,168.24,1920.0
156.416,3.87,172.6,1920.0
156.42,3.87,175.7,1920.0
156.424,3.87,171.6,1920.0
156.428,3.87,168.42,1920.0
156.432,3.87,164.64,1920.0
156.436,3.87,168.92,1920.0
156.44,3.87,170.8,1920.0
156.444,3.87,174.12,1920.0
156.448,3.87,179.56,1920.0
156.452,3.87,171.38,1920.0
156.456,3.87,181.68,1920.0
156.46,3.87,168.8,1920.0
156.464,3.87,167.8,1920.0
156.468,3.87,171.66,1920.0
156.472,3.87,172.0,1920.0
156.476,3.87,172.62,1920.0
156.48,3.87,177.8,1920.0
156.484,3.87,177.52,1920.0
156.488,3.87,175.0,1920.0
156.492,3.87,170.14,1920.0
156.496,3.87,174.32,1920.0
156.5,3.87,182.0,1920.0
156.504,3.87,181.04,1920.0
156.508,3.87,178.16,1920.0
156.512,3.87,179.08,1920.0
156.516,3.87,179.22,1920.0
156.52,3.87,170.4,1920.0
156.524,3.87,166.14,1920.0
156.528,3.87,171.6,1920.0
156.532,3.87,177.32,1920.0
156.536,3.87,175.36,1920.0
156.54,3.87,172.5,1920.0
156.544,3.87,170.96,1920.0
156.548,3.87,176.0,1920.0
156.552,3.87,176.0,1920.0
156.556,3.87,175.78,1920.0
156.56,3.87,172.4,1920.0
156.564,3.87,165.06,1920.0
156.568,3.87,178.52,1920.0
156.572,3.87,175.44,1920.0
156.576,3.87,173.08,1920.0
156.58,3.87,180.4,1920.0
156.584,3.87,175.0,1920.0
156.588,3.87,174.7,1920.0
156.592,3.87,169.92,1920.0
156.596,3.87,168.0,1920.0
156.6,3.87,168.0,1920.0
156.604,3.87,185.64,1920.0
156.608,3.87,186.0,1920.0
156.612,3.87,169.08,1920.0
156.616,3.87,176.28,1920.0
156.62,3.87,182.4,1920.0
156.624,3.87,181.5392,1920.0
156.628,3.87,178.4676,1920.0
156.632,3.87,166.24,1920.0
156.636,3.87,172.2,1920.0
156.64,3.87,167.6,1920.0
156.644,3.87,173.8,1920.0
156.648,3.87,177.52,1920.0
156.652,3.87,173.56,1920.0
156.656,3.87,174.16,1920.0
156.66,3.87,177.8,1920.0
156.664,3.87,176.96,1920.0
156.668,3.87,176.0,1920.0
156.672,3.87,184.32,1920.0
156.676,3.87,180.32,1920.0
156.68,3.87,175.0,1920.0
156.684,3.87,173.26,1920.0
156.688,3.87,167.52,1920.0
156.692,3.87,164.0,1920.0
156.696,3.87,172.32,1920.0
156.7,3.87,175.0,1920.0
156.704,3.87,172.4,1920.0
156.708,3.87,171.32,1920.0
156.712,3.87,171.84,1920.0
156.716,3.87,178.0,1920.0
156.72,3.87,176.0,1920.0
156.724,3.87,171.86,1920.0
156.728,3.87,173.96,1920.0
156.732,3.87,177.94,1920.0
156.736,3.87,170.4,1920.0
156.74,3.87,167.0,1920.0
156.744,3.87,168.4,1920.0
156.748,3.87,173.56,1920.0
156.752,3.87,177.28,1920.0
156.756,3.87,176.1,1920.0
156.76,3.87,180.4,1920.0
156.764,3.87,180.2,1920.0
156.768,3.87,173.12,1920.0
156.772,3.87,177.46,1920.0
156.776,3.87,169.44,1920.0
156.78,3.87,179.0,1920.0
156.784,3.87,170.32,1920.0
156.788,3.87,174.24,1920.0
156.792,3.87,177.76,1920.0
156.796,3.87,172.08,1920.0
156.8,3.87,176.0,1920.0
156.804,3.87,177.96,1920.0
156.808,3.87,178.0,1920.0
156.812,3.87,175.18,1920.0
156.816,3.87,173.16,1920.0
156.82,3.87,172.1,1920.0
156.824,3.87,172.0,1920.0
156.828,3.87,175.44,1920.0
156.832,3.87,163.4,1920.0
156.836,3.87,161.0,1920.0
156.84,3.87,172.2,1920.0
156.844,3.87,174.22,1920.0
156.848,3.87,174.76,1920.0
156.852,3.87,171.3,1920.0
156.856,3.87,181.52,1920.0
156.86,3.87,179.0,1920.0
156.864,3.87,178.04,1920.0
156.868,3.87,180.32,1920.0
156.872,3.87,175.24,1920.0
156.876,3.87,173.24,1920.0
156.88,3.87,171.0,1920.0
156.884,3.87,178.86,1920.0
156.888,3.87,178.16,1920.0
156.892,3.87,172.0,1920.0
156.896,3.87,175.12,1920.0
156.9,3.87,176.0,1920.0
156.904,3.87,175.92,1920.0
156.908,3.87,177.54,1920.0
156.912,3.87,177.0,1920.0
156.916,3.87,175.74,1920.0
156.92,3.87,176.0,1920.0
156.924,3.87,178.62,1920.0
156.928,3.87,179.08,1920.0
156.932,3.87,179.98,1920.0
156.936,3.87,180.24,1920.0
156.94,3.87,180.2,1920.0
156.944,3.87,171.8,1920.0
156.948,3.87,177.18,1920.0
156.952,3.87,170.08,1920.0
156.956,3.87,166.42,1920.0
156.96,3.87,175.0,1920.0
156.964,3.87,176.08,1920.0
156.968,3.87,180.68,1920.0
156.972,3.87,178.02,1920.0
156.976,3.87,172.0,1920.0
156.98,3.87,172.1,1920.0
156.984,3.87,172.92,1920.0
156.988,3.87,172.0,1920.0
156.992,3.87,172.0,1920.0
156.996,3.87,172.18,1920.0
157.0,3.87,181.0,1920.0
157.004,3.87,181.0,1920.0
157.008,3.87,181.0,1920.0
157.012,3.87,178.18,1920.0
157.016,3.87,179.84,1920.0
157.02,3.87,172.8,1920.0
157.024,3.87,178.16,1920.0
157.028,3.87,178.14,1920.0
157.032,3.87,178.0,1920.0
157.036,3.87,172.26,1920.0
157.04,3.87,177.4,1920.0
157.044,3.87,180.56,1920.0
157.048,3.87,178.72,1920.0
157.052,3.87,181.7,1920.0
157.056,3.87,171.48,1920.0
157.06,3.87,176.8,1920.0
157.064,3.87,172.16,1920.0
157.068,3.87,168.0,1920.0
157.072,3.87,173.12,1920.0
157.076,3.87,177.86,1920.0
157.08,3.87,185.6,1920.0
157.084,3.87,178.4,1920.0
157.088,3.87,172.8,1920.0
157.092,3.87,172.84,1920.0
157.096,3.87,175.16,1920.0
157.1,3.87,175.0,1920.0
157.104,3.87,174.84,1920.0
157.108,3.87,175.78,1920.0
157.112,3.87,172.88,1920.0
157.116,3.87,174.84,1920.0
157.12,3.87,177.2,1920.0
157.124,3.87,175.96,1920.0
157.128,3.87,171.36,1920.0
157.132,3.87,172.68,1920.0
157.136,3.87,173.36,1920.0
157.14,3.87,172.9,1920.0
157.144,3.87,175.0,1920.0
157.148,3.87,175.52,1920.0
157.152,3.87,176.52,1920.0
157.156,3.87,173.9,1920.0
157.16,3.87,170.8,1920.0
157.164,3.87,174.54,1920.0
157.168,3.87,175.72,1920.0
157.172,3.87,169.84,1920.0
157.176,3.87,174.88,1920.0
157.18,3.87,173.6,1920.0
157.184,3.87,170.32,1920.0
157.188,3.87,174.3,1920.0
157.192,3.87,178.72,1920.0
157.196,3.87,172.04,1920.0
157.2,3.87,174.0,1920.0
157.204,3.87,174.0,1920.0
157.208,3.87,174.0,1920.0
157.212,3.87,186.22,1920.0
157.216,3.87,178.72,1920.0
157.22,3.87,178.0,1920.0
157.224,3.87,171.84,1920.0
157.228,3.87,175.3,1920.0
157.232,3.87,176.0,1920.0
157.236,3.87,176.0,1920.0
157.24,3.87,179.2,1920.0
157.244,3.87,180.0,1920.0
157.248,3.87,173.92,1920.0
157.252,3.87,172.0,1920.0
157.256,3.87,168.4,1920.0
157.26,3.87,170.5,1920.0
157.264,3.87,169.28,1920.0
157.268,3.87,175.26,1920.0
157.272,3.87,176.44,1920.0
157.276,3.87,170.04,1920.0
157.28,3.87,168.8,1920.0
157.284,3.87,168.84,1920.0
157.288,3.87,170.24,1920.0
157.292,3.87,172.0,1920.0
157.296,3.87,169.92,1920.0
157.3,3.87,173.5,1920.0
157.304,3.87,177.08,1920.0
157.308,3.87,178.22,1920.0
157.312,3.87,178.04,1920.0
157.316,3.87,175.52,1920.0
157.32,3.87,176.6,1920.0
157.324,3.87,170.72,1920.0
157.328,3.87,172.04,1920.0
157.332,3.87,177.94,1920.0
157.336,3.87,172.64,1920.0
157.34,3.87,169.8,1920.0
157.344,3.87,162.24,1920.0
157.348,3.87,169.56,1920.0
157.352,3.87,173.76,1920.0
157.356,3.87,171.02,1920.0
157.36,3.87,167.0,1920.0
157.364,3.87,178.82,1920.0
157.368,3.87,176.72,1920.0
157.372,3.87,170.42,1920.0
157.376,3.87,173.84,1920.0
157.38,3.87,179.6,1920.0
157.384,3.87,174.56,1920.0
157.388,3.87,158.96,1920.0
157.392,3.87,173.88,1920.0
157.396,3.87,170.96,1920.0
157.4,3.87,169.0,1920.0
157.404,3.87,180.76,1920.0
157.408,3.87,183.88,1920.0
157.412,3.87,175.54,1920.0
157.416,3.87,186.96,1920.0
157.42,3.87,180.8,1920.0
157.424,3.87,178.24,1920.0
157.428,3.87,181.44,1920.0
157.432,3.87,170.24,1920.0
157.436,3.87,175.38,1920.0
157.44,3.87,175.4,1920.0
157.444,3.87,180.46,1920.0
157.448,3.87,178.96,1920.0
157.452,3.87,176.52,1920.0
157.456,3.87,172.4,1920.0
157.46,3.87,175.2,1920.0
157.464,3.87,179.72,1920.0
157.468,3.87,171.76,1920.0
157.472,3.87,173.4,1920.0
157.476,3.87,175.76,1920.0
157.48,3.87,176.8,1920.0
157.484,3.87,182.06,1920.0
157.488,3.87,178.28,1920.0
157.492,3.87,171.38,1920.0
157.496,3.87,172.08,1920.0
157.5,3.87,175.5,1920.0
157.504,3.87,173.16,1920.0
157.508,3.87,173.6,1920.0
